ID	PHYLLO09_pathabundance	PHYLLO10_pathabundance	PHYLLO11_pathabundance	PHYLLO12_pathabundance	PHYLLO13_pathabundance	PHYLLO14_pathabundance	PHYLLO15_pathabundance	PHYLLO16_pathabundance	PHYLLO17_pathabundance	PHYLLO18_pathabundance	PHYLLO19_pathabundance	PHYLLO20_pathabundance	PHYLLO21_pathabundance	PHYLLO22_pathabundance	PHYLLO23_pathabundance	PHYLLO24_pathabundance	PHYLLO25_pathabundance	PHYLLO26_pathabundance	PHYLLO27_pathabundance	PHYLLO28_pathabundance	PHYLLO29_pathabundance
PWY-3841: folate transformations II	152.1195999655	626.4409993728	0.0	0.0	9.1068897769	2.5861516239	5.0283365999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.1067794961	7.1580910616	18.7097278839	32.3229469168	40.8398225327	139.8321390386	0.0
PWY-3841: folate transformations II|g__Acidovorax.s__Acidovorax_avenae	5.9572631075	193.7815990452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3628768777	0.0	0.0	5.1890656613	0.0	27.8991707617	0.0
PWY-3841: folate transformations II|g__Acidovorax.s__Acidovorax_citrulli	0.0	12.9480437052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	50.6085162510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3064871780	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	19.0413530281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Corynebacterium.s__Corynebacterium_maris	0.0	2.4394648717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9303045822	0.0	0.0
PWY-3841: folate transformations II|g__Microbacterium.s__Microbacterium_testaceum	0.0	33.6003998116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pantoea.s__Pantoea_agglomerans	0.0	11.6304652733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7898202188	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pantoea.s__Pantoea_ananatis	0.0	2.2802882818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pseudomonas.s__Pseudomonas_psychrotolerans	13.4369828683	11.9667284519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pseudomonas.s__Pseudomonas_putida	0.0	6.1326972683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|unclassified	33.6843518814	52.4907323313	0.0	0.0	5.0507328280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.9467244036	3.7926078479	6.9805393802	27.8287712560	28.7206979828	65.5117623933	0.0
PWY-4041: &gamma;-glutamyl cycle	3.2751498599	57.8828051518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3968378559	7.7207531488	0.0	24.4912475289	13.2349428424	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7293427933	0.0	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Pantoea.s__Pantoea_agglomerans	2.6927287812	17.7745527968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2043356082	0.0	0.0	0.0	0.0	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Pantoea.s__Pantoea_ananatis	0.0	4.2071608914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1187247160	0.0
PWY-4041: &gamma;-glutamyl cycle|unclassified	0.0	13.7147676168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6759985948	0.0	0.0	11.0930162850	0.0
PWY-4321: L-glutamate degradation IV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0148956114	0.0	18.9644511855	0.0
PWY-4321: L-glutamate degradation IV|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5581095594	0.0	9.6864345657	0.0
PWY-4981: L-proline biosynthesis II (from arginine)	10.2347442220	27.3239963884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1309770404	10.3960175213	11.6574295454	0.0
PWY-4981: L-proline biosynthesis II (from arginine)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6010273466	0.0
PWY-5022: 4-aminobutanoate degradation V	14.7602402253	14.1421346232	0.0	0.0	0.0	0.0	2.3714761981	0.0	0.0	0.0	0.0	0.0	1.2820512821	1.4845054741	11.9013513369	0.0	3.9493169525	5.7219973471	0.0	16.9756936717	0.0
PWY-5022: 4-aminobutanoate degradation V|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	2.3714761981	0.0	0.0	0.0	0.0	0.0	1.2820512821	1.4845054741	4.9447890129	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5022: 4-aminobutanoate degradation V|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4566473680	4.2313861742	0.0	9.9564596850	0.0
PWY-5097: L-lysine biosynthesis VI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3655222052	11.2965928188	23.2228796650	0.0
PWY-5097: L-lysine biosynthesis VI|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4717971644	4.9862477797	14.1838950469	0.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.0	56.2984953307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|unclassified	0.0	11.9288100117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.0	107.1199653181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.7760602764	0.0
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0509725675	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	20.2642856804	258.1971251507	0.0	1.3242888590	8.2535896500	1.5174761984	5.6290701490	5.0895148845	0.0	0.0	0.0	0.0	1.6380219206	2.3849455469	33.6638006386	4.4623525116	14.3346215265	0.0	19.9935166976	9.0440316538	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	1.3242888590	8.2535896500	1.5174761984	5.6290701490	3.6973192172	0.0	0.0	0.0	0.0	1.6380219206	2.3849455469	10.3181290895	1.1473705803	0.0	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	2.9616134781	125.1368262707	0.0	0.0	0.0	0.0	0.0	1.1005840771	0.0	0.0	0.0	0.0	0.0	0.0	6.4286455886	0.0	4.5891644127	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5641038728	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Pantoea.s__Pantoea_agglomerans	5.3457627401	19.2756364908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1513734947	2.0926077616	4.2426256666	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Pantoea.s__Pantoea_ananatis	0.0	4.2085986392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5344735436	0.0	0.5170630817	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1077352010	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Pseudomonas.s__Pseudomonas_putida	0.0	9.2563151401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|unclassified	1.2780336473	4.1451853193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.0	16.9432943487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	0.0	5.0742494451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8014227821	0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4410251061	0.0
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8014227821	0.0
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4410251061	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	59.5859340155	622.4985803220	0.0	0.0	5.3067534330	0.0	0.0	2.8585872432	0.0	0.0	0.0	0.0	0.0	0.0	23.8809125917	0.0	13.2062273382	8.7451407744	8.6871324197	41.4065653844	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acidovorax.s__Acidovorax_avenae	24.1981983489	205.5189094215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2002552542	0.0	1.9929013892	0.0	0.0	23.2593953957	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acidovorax.s__Acidovorax_citrulli	0.0	197.4049281273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	4.1404002996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6417675208	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	48.3214261389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0541915805	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3588022024	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	5.7068917025	9.5956285183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Pseudomonas.s__Pseudomonas_putida	0.0	3.0686534091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	47.4222331195	29.3190664729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7126290299	0.0	9.5542598425	5.9732958734	6.1989374580	26.0029705120	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	4.9616112017	7.4339234369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5927505219	0.0	0.0	0.0	0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	34.0998983768	446.2085047859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2239546465	0.0	12.2921410256	17.4471741788	13.3933635896	73.5600448259	0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0098059624	0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	9.6738579393	49.1339864664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4197729371	0.0	0.0	7.2938147295	15.4040667669	0.0	0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.6617687831	0.0	0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Pantoea.s__Pantoea_agglomerans	0.0	12.2781139812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3918823103	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	2.9167667829	32.0157976653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3201574493	1.2300123001	0.0	0.0	7.4853144162	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8897629693	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Pantoea.s__Pantoea_agglomerans	0.0	14.5455998934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2300123001	0.0	0.0	0.0	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Pantoea.s__Pantoea_ananatis	0.0	3.2253393489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	68.8577536734	147.0911293442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8165912595	0.0	3.1403687030	0.0	0.0	9.6014539011	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6005507115	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	69.2453265113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9615489713	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	68.8577536734	147.0911293442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8165912595	0.0	3.1403687030	0.0	0.0	9.6014539011	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6005507115	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	69.2453265113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9615489713	0.0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2697156510	18.7342419681	59.1122613785	0.0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3799773568	9.1743472930	34.2799663634	0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)	11.4007263690	287.6590341838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.4781058806	0.0	17.1575667081	16.8524612182	27.6038119172	86.6957040359	0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0781624434	0.0	0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	0.0	8.2663475753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7239223426	0.0	6.8430825059	11.5907674810	11.2955736807	35.9701044618	0.0
PWY-5505: L-glutamate and L-glutamine biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3624210895	0.0	22.8142772006	0.0
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2028124829	0.0	15.3649237952	0.0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	0.0	149.5591044025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.1064755032	0.0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5538181000	0.0
PWY-5659: GDP-mannose biosynthesis	34.8493158666	173.6819007945	0.0	0.0	2.3402231695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1786298401	0.0	14.4048178169	0.0	9.9084849160	5.0086718155	12.6826981729	12.1166179015	0.0
PWY-5659: GDP-mannose biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	50.6912140448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4557612152	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	10.2354966860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4470908569	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	10.3266935742	10.4284296858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Pseudomonas.s__Pseudomonas_putida	0.0	5.5488737397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|unclassified	7.2494119807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1004263248	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I	18.7544628070	84.9983337785	0.0	0.0	0.0	1.4689695643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0838899162	0.0	4.5125378471	0.0	6.0199805020	6.3107402810	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2234131308	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	0.0	12.8340238744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pantoea.s__Pantoea_ananatis	0.0	2.7176948187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	3.6101613249	9.8259982918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0.0	5.3578956202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5676: acetyl-CoA fermentation to butanoate II	0.0	61.0573563223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8701575464	0.0	0.0	4.7410222341	0.0	14.4367732467	0.0
PWY-5676: acetyl-CoA fermentation to butanoate II|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3697413851	0.0	9.5838579730	0.0
PWY-5686: UMP biosynthesis	109.1348937753	613.3625892948	0.0	0.0	7.7450451321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7192400783	39.6082432214	0.0	14.4477078815	23.2163919185	14.5232541370	122.0071276267	0.0
PWY-5686: UMP biosynthesis|g__Acidovorax.s__Acidovorax_avenae	12.3203769662	135.7854636164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7524203080	0.0	0.0	3.4286450059	0.0	23.1230499371	0.0
PWY-5686: UMP biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	26.6819074899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686: UMP biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	4.0998608246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0279134652	2.7120102209	0.0	0.0	0.0	0.0	0.0	0.0
