ID	PHYLLO09_pathcoverage	PHYLLO10_pathcoverage	PHYLLO11_pathcoverage	PHYLLO12_pathcoverage	PHYLLO13_pathcoverage	PHYLLO14_pathcoverage	PHYLLO15_pathcoverage	PHYLLO16_pathcoverage	PHYLLO17_pathcoverage	PHYLLO18_pathcoverage	PHYLLO19_pathcoverage	PHYLLO20_pathcoverage	PHYLLO21_pathcoverage	PHYLLO22_pathcoverage	PHYLLO23_pathcoverage	PHYLLO24_pathcoverage	PHYLLO25_pathcoverage	PHYLLO26_pathcoverage	PHYLLO27_pathcoverage	PHYLLO28_pathcoverage	PHYLLO29_pathcoverage
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0680172484	0.0054642518	0.7781579407	0.0
PWY-3841: folate transformations II	0.9252711857	0.0000000000	0.0	0.0	0.7934628913	0.3258714988	0.6445466334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9213966471	0.9439072779	0.8524490888	0.8872501486	0.9901557431	0.9997968641	0.0
PWY-3841: folate transformations II|g__Acidovorax.s__Acidovorax_avenae	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000002426	0.0	0.0	0.0225103996	0.0	0.0000000061	0.0
PWY-3841: folate transformations II|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0411010399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3347422640	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0008728513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Corynebacterium.s__Corynebacterium_maris	0.0	0.6148568616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1903157661	0.0	0.0
PWY-3841: folate transformations II|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.3769898709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0998834301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6026201861	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pantoea.s__Pantoea_ananatis	0.0	0.3431014908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.4801291025	0.0976321201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.4679764618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II|unclassified	0.9966123256	0.9997910623	0.0	0.0	0.6236255176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9924982168	0.7364034740	0.7201292470	0.9840366686	0.9897092025	0.9976799813	0.0
PWY-4041: &gamma;-glutamyl cycle	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3318301762	0.0838107916	0.0	0.4796881016	0.0000000000	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7640048840	0.0	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Pantoea.s__Pantoea_agglomerans	0.3398106313	0.5843962590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5476725924	0.0	0.0	0.0	0.0	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Pantoea.s__Pantoea_ananatis	0.0	0.6467371821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4041: &gamma;-glutamyl cycle|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3824385472	0.0
PWY-4041: &gamma;-glutamyl cycle|unclassified	0.0	0.2555979415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3983808020	0.0	0.0	0.0000002299	0.0
PWY-4321: L-glutamate degradation IV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000001654	0.0	0.0000000000	0.0
PWY-4321: L-glutamate degradation IV|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007489447	0.0	0.0000013545	0.0
PWY-4981: L-proline biosynthesis II (from arginine)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000193186	0.0005784656	0.0000000000	0.0
PWY-4981: L-proline biosynthesis II (from arginine)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5022: 4-aminobutanoate degradation V	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.3140744868	0.0	0.0	0.0	0.0	0.0	0.1719135446	0.2102236506	0.0002082747	0.0	0.0143244634	0.0000644195	0.0	0.0000000000	0.0
PWY-5022: 4-aminobutanoate degradation V|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.5922029182	0.0	0.0	0.0	0.0	0.0	0.4568406352	0.3459263252	0.3767331993	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5022: 4-aminobutanoate degradation V|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1811733114	0.0143660372	0.0	0.0000166662	0.0
PWY-5097: L-lysine biosynthesis VI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000165260	0.0000013615	0.0000000000	0.0
PWY-5097: L-lysine biosynthesis VI|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0251144560	0.0127792998	0.0000000106	0.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|unclassified	0.0	0.0772487356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000012	0.0
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	0.0000000000	0.0000000000	0.0	0.6557570885	0.5772263296	0.1206370694	0.7173818891	0.6438872873	0.0	0.0	0.0	0.0	0.1978950072	0.3391798553	0.0088427592	0.7985809520	0.3124891175	0.0	0.1719529942	0.0000000000	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.6557570885	0.7669398221	0.3356445991	0.8845136774	0.8636464757	0.0	0.0	0.0	0.0	0.5302565381	0.4991248798	0.7373667849	0.5352588513	0.0	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.7747764725	0.8054696762	0.0	0.0	0.0	0.0	0.0	0.6236364123	0.0	0.0	0.0	0.0	0.0	0.0	0.9202292098	0.0	0.6740798364	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7149362369	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Pantoea.s__Pantoea_agglomerans	0.7550111424	0.6768429630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5677196993	0.7251713043	0.7956670007	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Pantoea.s__Pantoea_ananatis	0.0	0.6617139242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4808318092	0.0	0.3970578128	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7594062987	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.6584010850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|unclassified	0.0000004473	0.0031300715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	0.0	0.0014165768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.0000000000	0.0000000000	0.0	0.0	0.3170256198	0.0	0.0	0.3357404817	0.0	0.0	0.0	0.0	0.0	0.0	0.0016232332	0.0	0.5639871310	0.0000001781	0.0000002459	0.0000000000	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acidovorax.s__Acidovorax_avenae	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000001	0.0	0.1634089762	0.0	0.0	0.0000000313	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.4676287310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1072974899	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0454521781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6489897926	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021126513	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0013424348	0.0335251576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0878978574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000406276	0.0	0.1189095814	0.0000001187	0.0000001639	0.0000000000	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0008977809	0.0058872396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999060565	0.0	0.0	0.0	0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000045590	0.0	0.2075600516	0.0301631895	0.0003676667	0.0000000004	0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000040230	0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0000001420	0.0003102233	0.0	0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1052135574	0.0	0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Pantoea.s__Pantoea_agglomerans	0.0	0.1124313500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1806444315	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.2987794874	0.0	0.0	0.0001829155	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0463471893	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Pantoea.s__Pantoea_agglomerans	0.0	0.3388517687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5540481857	0.0	0.0	0.0	0.0	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Pantoea.s__Pantoea_ananatis	0.0	0.5230288008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0.0000000100	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000358	0.0	0.0001968708	0.0	0.0	0.0000000000	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3731977996	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.1947644774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0.0000000100	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000358	0.0	0.0001968708	0.0	0.0	0.0000000000	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3731977996	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.1947644774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001107665	0.0000075701	0.0000000000	0.0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1010397104	0.0079000451	0.0013518938	0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0936544589	0.0	0.7497367326	0.0093298457	0.4534157986	0.0001956645	0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5652373738	0.0	0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	0.0	0.0020553183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5395150631	0.0	0.6556581902	0.2283666256	0.1654220677	0.0154222870	0.0
PWY-5505: L-glutamate and L-glutamine biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000016508	0.0	0.0000000000	0.0
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081362455	0.0	0.0000060926	0.0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000028	0.0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-5659: GDP-mannose biosynthesis	0.0000000000	0.0000000000	0.0	0.0	0.0301083608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5170912844	0.0	0.0000034363	0.0	0.2555429870	0.0000011758	0.0333787099	0.0000000000	0.0
PWY-5659: GDP-mannose biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2141211714	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0212966233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2323504940	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.1630696677	0.0798994625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.4801733064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659: GDP-mannose biosynthesis|unclassified	0.0928874655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000046	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.1498615111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012571440	0.0	0.0170898579	0.0	0.0000001754	0.0000000000	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014544068	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	0.0	0.1863717861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pantoea.s__Pantoea_ananatis	0.0	0.3830616518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0006711963	0.0207959613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.4004252058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5676: acetyl-CoA fermentation to butanoate II	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0000008333	0.0	0.0000000000	0.0
PWY-5676: acetyl-CoA fermentation to butanoate II|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038275010	0.0	0.0000000660	0.0
PWY-5686: UMP biosynthesis	0.0000025113	0.0000000000	0.0	0.0	0.6806111958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5309884489	0.6836580054	0.0	0.3997725699	0.2399063453	0.0142568713	0.5538322155	0.0
PWY-5686: UMP biosynthesis|g__Acidovorax.s__Acidovorax_avenae	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0001759697	0.0	0.0000000000	0.0
PWY-5686: UMP biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
