# Gene Family	SampleDe_Novo_Pyrimidine_Synthesis_Abundance-CPM
UniRef50_UPI00047A7925: nitrate reductase	466.828
UniRef50_UPI00047A7925: nitrate reductase|unclassified	466.828
UniRef50_U2BB35: Putative carbamoyl-phosphate synthase, small subunit (Fragment)	466.658
UniRef50_U2BB35: Putative carbamoyl-phosphate synthase, small subunit (Fragment)|unclassified	466.658
UniRef50_A2BJ24: Aspartate carbamoyltransferase	465.85
UniRef50_A2BJ24: Aspartate carbamoyltransferase|unclassified	465.85
UniRef50_UPI0003B469CF: aspartate carbamoyltransferase	463.732
UniRef50_UPI0003B469CF: aspartate carbamoyltransferase|unclassified	463.732
UniRef50_UPI00040A2CED: orotate phosphoribosyltransferase	461.893
UniRef50_UPI00040A2CED: orotate phosphoribosyltransferase|unclassified	461.893
UniRef50_Q5V216: Orotidine 5'-phosphate decarboxylase	459.621
UniRef50_Q5V216: Orotidine 5'-phosphate decarboxylase|unclassified	459.621
UniRef50_P61498: Orotate phosphoribosyltransferase	459.199
UniRef50_P61498: Orotate phosphoribosyltransferase|unclassified	459.199
UniRef50_UPI00042812AB: hypothetical protein	456.577
UniRef50_UPI00042812AB: hypothetical protein|unclassified	456.577
UniRef50_UPI000255E883: dihydroorotate dehydrogenase 2, partial	455.793
UniRef50_UPI000255E883: dihydroorotate dehydrogenase 2, partial|unclassified	455.793
UniRef50_UPI00036DE9CC: hypothetical protein	455.177
UniRef50_UPI00036DE9CC: hypothetical protein|unclassified	455.177
UniRef50_P59575: Orotate phosphoribosyltransferase	454.981
UniRef50_P59575: Orotate phosphoribosyltransferase|unclassified	454.981
UniRef50_X0UN97: Marine sediment metagenome DNA, contig: S01H1_S10454 (Fragment)	454.4
UniRef50_X0UN97: Marine sediment metagenome DNA, contig: S01H1_S10454 (Fragment)|unclassified	454.4
UniRef50_B9MS23: Orotidine 5'-phosphate decarboxylase	451.314
UniRef50_B9MS23: Orotidine 5'-phosphate decarboxylase|unclassified	451.314
UniRef50_UPI000426945A: orotidine 5''-phosphate decarboxylase	450.044
UniRef50_UPI000426945A: orotidine 5''-phosphate decarboxylase|unclassified	450.044
UniRef50_Q73UD7: Uracil phosphoribosyltransferase	449.388
UniRef50_Q73UD7: Uracil phosphoribosyltransferase|unclassified	449.388
UniRef50_B9LP84: Orotidine 5'-phosphate decarboxylase	448.317
UniRef50_B9LP84: Orotidine 5'-phosphate decarboxylase|unclassified	448.317
UniRef50_T1UB73: Peptidase C26 family protein	447.586
UniRef50_T1UB73: Peptidase C26 family protein|unclassified	447.586
UniRef50_P74782: Dihydroorotate dehydrogenase (quinone)	447.233
UniRef50_P74782: Dihydroorotate dehydrogenase (quinone)|unclassified	447.233
UniRef50_UPI0001C395B4: dihydroorotase	446.411
UniRef50_UPI0001C395B4: dihydroorotase|unclassified	446.411
UniRef50_UPI00037D053E: hypothetical protein	441.978
UniRef50_UPI00037D053E: hypothetical protein|unclassified	441.978
UniRef50_Q609Y2: Orotidine 5'-phosphate decarboxylase	440.561
UniRef50_Q609Y2: Orotidine 5'-phosphate decarboxylase|unclassified	440.561
UniRef50_Q58070: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	438.706
UniRef50_Q58070: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit|unclassified	438.706
UniRef50_UPI0003B4B57E: aspartate carbamoyltransferase	438.489
UniRef50_UPI0003B4B57E: aspartate carbamoyltransferase|unclassified	438.489
UniRef50_UPI00047286B7: dihydroorotase	436.162
UniRef50_UPI00047286B7: dihydroorotase|unclassified	436.162
UniRef50_A9A2Q5: Aspartate carbamoyltransferase	435.563
UniRef50_A9A2Q5: Aspartate carbamoyltransferase|unclassified	435.563
UniRef50_UPI0003688BCC: hypothetical protein, partial	434.53
UniRef50_UPI0003688BCC: hypothetical protein, partial|unclassified	434.53
UniRef50_UPI0003B5363D: orotidine 5''''-phosphate decarboxylase	434.421
UniRef50_UPI0003B5363D: orotidine 5''''-phosphate decarboxylase|unclassified	434.421
UniRef50_UPI00038F73EB: Bifunctional protein PyrR	433.292
UniRef50_UPI00038F73EB: Bifunctional protein PyrR|unclassified	433.292
UniRef50_Q02YJ2: Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	431.846
UniRef50_Q02YJ2: Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit|unclassified	431.846
UniRef50_UPI0004720CC8: diguanylate cyclase	429.995
UniRef50_UPI0004720CC8: diguanylate cyclase|unclassified	429.995
UniRef50_UPI00037C1A1D: hypothetical protein, partial	429.247
UniRef50_UPI00037C1A1D: hypothetical protein, partial|unclassified	429.247
UniRef50_Q9WYG8: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	428.62
UniRef50_Q9WYG8: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit|unclassified	428.62
UniRef50_UPI0003B3087F: carbamoyl phosphate synthase small subunit	427.89
UniRef50_UPI0003B3087F: carbamoyl phosphate synthase small subunit|unclassified	427.89
UniRef50_B0TDZ7: Orotidine 5'-phosphate decarboxylase	427.29
UniRef50_B0TDZ7: Orotidine 5'-phosphate decarboxylase|unclassified	427.29
UniRef50_G5RQ46: Carbamoyl-phosphate synthase small chain (Fragment)	427.228
UniRef50_G5RQ46: Carbamoyl-phosphate synthase small chain (Fragment)|unclassified	427.228
UniRef50_UPI00036195AA: hypothetical protein	425.402
UniRef50_UPI00036195AA: hypothetical protein|unclassified	425.402
UniRef50_A7NLW9: Dihydroorotate dehydrogenase (quinone)	424.67
UniRef50_A7NLW9: Dihydroorotate dehydrogenase (quinone)|unclassified	424.67
UniRef50_A2BUQ6: Orotate phosphoribosyltransferase	424.25
UniRef50_A2BUQ6: Orotate phosphoribosyltransferase|unclassified	424.25
UniRef50_Q9WYG9: Putative dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	423.862
UniRef50_Q9WYG9: Putative dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit|unclassified	423.862
UniRef50_UPI000478A2C8: hypothetical protein	421.794
UniRef50_UPI000478A2C8: hypothetical protein|unclassified	421.794
UniRef50_A9GUD3: Orotate phosphoribosyltransferase	421
UniRef50_A9GUD3: Orotate phosphoribosyltransferase|unclassified	421
UniRef50_Q5X7G7: Aspartate carbamoyltransferase	420.058
UniRef50_Q5X7G7: Aspartate carbamoyltransferase|unclassified	420.058
UniRef50_UPI0003B6C4E2: hypothetical protein, partial	418.585
UniRef50_UPI0003B6C4E2: hypothetical protein, partial|unclassified	418.585
UniRef50_UPI0003477E70: hypothetical protein	412.167
UniRef50_UPI0003477E70: hypothetical protein|unclassified	412.167
UniRef50_R5DPK4: Carbamoyl-phosphate synthase small chain	409.892
UniRef50_R5DPK4: Carbamoyl-phosphate synthase small chain|unclassified	409.892
UniRef50_Q89BL4: Orotate phosphoribosyltransferase	408.784
UniRef50_Q89BL4: Orotate phosphoribosyltransferase|unclassified	408.784
UniRef50_Q9WYH0: Dihydroorotase	408.042
UniRef50_Q9WYH0: Dihydroorotase|unclassified	408.042
UniRef50_P49077: Aspartate carbamoyltransferase, chloroplastic	407.106
UniRef50_P49077: Aspartate carbamoyltransferase, chloroplastic|unclassified	407.106
UniRef50_E2NSP5	406.106
UniRef50_E2NSP5|unclassified	406.106
UniRef50_UPI000288BAAB: dihydroorotate dehydrogenase	405.767
UniRef50_UPI000288BAAB: dihydroorotate dehydrogenase|unclassified	405.767
UniRef50_UPI00047E8E98: hypothetical protein	405.163
UniRef50_UPI00047E8E98: hypothetical protein|unclassified	405.163
UniRef50_UPI00047306C9: carbamoyl phosphate synthase small subunit, partial	403.773
UniRef50_UPI00047306C9: carbamoyl phosphate synthase small subunit, partial|unclassified	403.773
UniRef50_P96076: Orotidine 5'-phosphate decarboxylase	403.651
UniRef50_P96076: Orotidine 5'-phosphate decarboxylase|unclassified	403.651
UniRef50_A6H5C4: Putative carbamoyl-phosphate synthase,GATase region (Fragment)	402.949
UniRef50_A6H5C4: Putative carbamoyl-phosphate synthase,GATase region (Fragment)|unclassified	402.949
UniRef50_UPI00036A1CB4: hypothetical protein	402.914
UniRef50_UPI00036A1CB4: hypothetical protein|unclassified	402.914
UniRef50_UPI000479C5F3: hypothetical protein, partial	402.485
UniRef50_UPI000479C5F3: hypothetical protein, partial|unclassified	402.485
UniRef50_UPI000367E11E: hypothetical protein	400.275
UniRef50_UPI000367E11E: hypothetical protein|unclassified	400.275
UniRef50_Q2JPF1: Orotidine 5'-phosphate decarboxylase	399.347
UniRef50_Q2JPF1: Orotidine 5'-phosphate decarboxylase|unclassified	399.347
UniRef50_R0EN67: Carbamoyl-phosphate synthase, small subunit, carA	398.518
UniRef50_R0EN67: Carbamoyl-phosphate synthase, small subunit, carA|unclassified	398.518
UniRef50_UPI0003F90A30: PyrR protein	398.236
UniRef50_UPI0003F90A30: PyrR protein|unclassified	398.236
UniRef50_P30402: Orotate phosphoribosyltransferase 2	394.24
UniRef50_P30402: Orotate phosphoribosyltransferase 2|unclassified	394.24
UniRef50_W5X5X7: Dihydroorotate dehydrogenase (quinone)	392.73
UniRef50_W5X5X7: Dihydroorotate dehydrogenase (quinone)|unclassified	392.73
UniRef50_UPI0003288E25: PREDICTED: dihydroorotate dehydrogenase (quinone), mitochondrial-like, partial	392.573
UniRef50_UPI0003288E25: PREDICTED: dihydroorotate dehydrogenase (quinone), mitochondrial-like, partial|unclassified	392.573
UniRef50_UPI00047B1890: Uracil phosphoribosyltransferase	391.553
UniRef50_UPI00047B1890: Uracil phosphoribosyltransferase|unclassified	391.553
UniRef50_UPI000248FDBC: dihydroorotate dehydrogenase 2	388.788
UniRef50_UPI000248FDBC: dihydroorotate dehydrogenase 2|unclassified	388.788
UniRef50_UPI000362EC8D: hypothetical protein	388.502
UniRef50_UPI000362EC8D: hypothetical protein|unclassified	388.502
UniRef50_Q5PB36: Orotidine 5'-phosphate decarboxylase	387.279
UniRef50_Q5PB36: Orotidine 5'-phosphate decarboxylase|unclassified	387.279
UniRef50_B8FNN4: Orotate phosphoribosyltransferase	385.418
UniRef50_B8FNN4: Orotate phosphoribosyltransferase|unclassified	385.418
UniRef50_UPI0003B4D990: uracil phosphoribosyltransferase, partial	385.19
UniRef50_UPI0003B4D990: uracil phosphoribosyltransferase, partial|unclassified	385.19
UniRef50_X1V1Y3: Marine sediment metagenome DNA, contig: S12H4_S20372 (Fragment)	383.892
UniRef50_X1V1Y3: Marine sediment metagenome DNA, contig: S12H4_S20372 (Fragment)|unclassified	383.892
UniRef50_Q1AVY6: Aspartate carbamoyltransferase	383.835
UniRef50_Q1AVY6: Aspartate carbamoyltransferase|unclassified	383.835
UniRef50_X1QM52: Marine sediment metagenome DNA, contig: S06H3_S29623 (Fragment)	381.734
UniRef50_X1QM52: Marine sediment metagenome DNA, contig: S06H3_S29623 (Fragment)|unclassified	381.734
UniRef50_UPI0003494CA9: hypothetical protein	379.836
UniRef50_UPI0003494CA9: hypothetical protein|unclassified	379.836
UniRef50_O94313: Carbamoyl-phosphate synthase arginine-specific large chain	379.123
UniRef50_O94313: Carbamoyl-phosphate synthase arginine-specific large chain|unclassified	379.123
UniRef50_UPI00036F0EAB: hypothetical protein	377.907
UniRef50_UPI00036F0EAB: hypothetical protein|unclassified	377.907
UniRef50_Q0I8K6: Dihydroorotase, putative	377.51
UniRef50_Q0I8K6: Dihydroorotase, putative|unclassified	377.51
UniRef50_Q2J1V2: Orotate phosphoribosyltransferase	377.402
UniRef50_Q2J1V2: Orotate phosphoribosyltransferase|unclassified	377.402
UniRef50_UPI0002884A89: dihydroorotase, partial	375.663
UniRef50_UPI0002884A89: dihydroorotase, partial|unclassified	375.663
UniRef50_W4U4P3: Carbamoyl-phosphate synthase	374.793
UniRef50_W4U4P3: Carbamoyl-phosphate synthase|unclassified	374.793
UniRef50_O07658: Pyrimidine biosynthesis protein Ab (Fragment)	374.165
UniRef50_O07658: Pyrimidine biosynthesis protein Ab (Fragment)|unclassified	374.165
UniRef50_UPI0003602211: hypothetical protein	370.441
UniRef50_UPI0003602211: hypothetical protein|unclassified	370.441
UniRef50_R5WTL2	369.31
UniRef50_R5WTL2|unclassified	369.31
UniRef50_B9L9P6: Dihydroorotate dehydrogenase (quinone)	368.534
UniRef50_B9L9P6: Dihydroorotate dehydrogenase (quinone)|unclassified	368.534
UniRef50_UPI0003A25CBB: hypothetical protein	368.357
UniRef50_UPI0003A25CBB: hypothetical protein|unclassified	368.357
UniRef50_UPI000381BD1F: hypothetical protein	367.817
UniRef50_UPI000381BD1F: hypothetical protein|unclassified	367.817
UniRef50_UPI0003654C41: hypothetical protein	366.111
UniRef50_UPI0003654C41: hypothetical protein|unclassified	366.111
UniRef50_UPI0004706A9E: hypothetical protein, partial	365.138
UniRef50_UPI0004706A9E: hypothetical protein, partial|unclassified	365.138
UniRef50_Q9HK17: Carbamoyl-phosphate synthase large chain	363.608
UniRef50_Q9HK17: Carbamoyl-phosphate synthase large chain|unclassified	363.608
UniRef50_Q93EF8: Putative carbamoyl-phosphate synthetase small chain (Fragment)	359.824
UniRef50_Q93EF8: Putative carbamoyl-phosphate synthetase small chain (Fragment)|unclassified	359.824
UniRef50_UPI0003B73934: orotidine 5''''-phosphate decarboxylase	359.762
UniRef50_UPI0003B73934: orotidine 5''''-phosphate decarboxylase|unclassified	359.762
UniRef50_V6KIY8	358.295
UniRef50_V6KIY8|unclassified	358.295
UniRef50_R6F8D2	357.197
UniRef50_R6F8D2|unclassified	357.197
UniRef50_Q04595: Protein PyrBI	356.523
UniRef50_Q04595: Protein PyrBI|unclassified	356.523
UniRef50_UPI0002888FE7: orotate phosphoribosyltransferase	356.477
UniRef50_UPI0002888FE7: orotate phosphoribosyltransferase|unclassified	356.477
UniRef50_Q7UIA4: Orotidine 5'-phosphate decarboxylase	355.879
UniRef50_Q7UIA4: Orotidine 5'-phosphate decarboxylase|unclassified	355.879
UniRef50_Q7RVF7: Orotate phosphoribosyltransferase	355.711
UniRef50_Q7RVF7: Orotate phosphoribosyltransferase|unclassified	355.711
UniRef50_UPI0002192501: orotidine 5-phosphate decarboxylase	355.066
UniRef50_UPI0002192501: orotidine 5-phosphate decarboxylase|unclassified	355.066
UniRef50_UPI0003C13F84: PREDICTED: dihydroorotate dehydrogenase (quinone), mitochondrial-like	352.52
UniRef50_UPI0003C13F84: PREDICTED: dihydroorotate dehydrogenase (quinone), mitochondrial-like|unclassified	352.52
UniRef50_V7YYZ7	348.895
UniRef50_V7YYZ7|unclassified	348.895
UniRef50_P58885: Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	346.701
UniRef50_P58885: Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit|unclassified	346.701
UniRef50_UPI0003B70C44: orotidine 5''''-phosphate decarboxylase	346.613
UniRef50_UPI0003B70C44: orotidine 5''''-phosphate decarboxylase|unclassified	346.613
UniRef50_UPI0003B30E50: dihydroorotase	346.168
UniRef50_UPI0003B30E50: dihydroorotase|unclassified	346.168
UniRef50_UPI00047E0FE7: carbamoyl phosphate synthase small subunit, partial	345.982
UniRef50_UPI00047E0FE7: carbamoyl phosphate synthase small subunit, partial|unclassified	345.982
UniRef50_UPI0004732F05: dihydroorotate dehydrogenase, partial	345.136
UniRef50_UPI0004732F05: dihydroorotate dehydrogenase, partial|unclassified	345.136
UniRef50_F2A973	344.857
UniRef50_F2A973|unclassified	344.857
UniRef50_UPI0003DE8C82: PREDICTED: dihydroorotate dehydrogenase-like, partial	344.124
UniRef50_UPI0003DE8C82: PREDICTED: dihydroorotate dehydrogenase-like, partial|unclassified	344.124
UniRef50_UPI0003603A13: hypothetical protein	343.954
UniRef50_UPI0003603A13: hypothetical protein|unclassified	343.954
UniRef50_UPI0004732CEB: hypothetical protein, partial	343.605
UniRef50_UPI0004732CEB: hypothetical protein, partial|unclassified	343.605
UniRef50_UPI0003C139C2: PREDICTED: dihydroorotate dehydrogenase (quinone), mitochondrial-like, partial	341.087
UniRef50_UPI0003C139C2: PREDICTED: dihydroorotate dehydrogenase (quinone), mitochondrial-like, partial|unclassified	341.087
UniRef50_UPI000472DB2C: hypothetical protein, partial	340.723
UniRef50_UPI000472DB2C: hypothetical protein, partial|unclassified	340.723
UniRef50_Q02127: Dihydroorotate dehydrogenase (quinone), mitochondrial	340.431
UniRef50_Q02127: Dihydroorotate dehydrogenase (quinone), mitochondrial|unclassified	340.431
UniRef50_UPI0004741427: carbamoyl phosphate synthase small subunit, partial	339.286
UniRef50_UPI0004741427: carbamoyl phosphate synthase small subunit, partial|unclassified	339.286
UniRef50_UPI000473442D: carbamoyl phosphate synthase small subunit, partial	338.706
UniRef50_UPI000473442D: carbamoyl phosphate synthase small subunit, partial|unclassified	338.706
UniRef50_A6QC00: Aspartate carbamoyltransferase	334.505
UniRef50_A6QC00: Aspartate carbamoyltransferase|unclassified	334.505
UniRef50_UPI00047C6614: carbamoyl phosphate synthase small subunit	333.194
UniRef50_UPI00047C6614: carbamoyl phosphate synthase small subunit|unclassified	333.194
UniRef50_B9L1A9: Orotidine 5'-phosphate decarboxylase	327.609
UniRef50_B9L1A9: Orotidine 5'-phosphate decarboxylase|unclassified	327.609
UniRef50_D7G9T1: Carbamoyl-phosphate synthase large subunit CarB (Fragment)	326.095
UniRef50_D7G9T1: Carbamoyl-phosphate synthase large subunit CarB (Fragment)|unclassified	326.095
UniRef50_UPI000382264D: hypothetical protein	323.886
UniRef50_UPI000382264D: hypothetical protein|unclassified	323.886
UniRef50_K1RAL1: Carbamoyl-phosphate synthase small subunit (Fragment)	323.464
UniRef50_K1RAL1: Carbamoyl-phosphate synthase small subunit (Fragment)|unclassified	323.464
UniRef50_A6UQN4: Carbamoyl-phosphate synthase small chain	323.276
UniRef50_A6UQN4: Carbamoyl-phosphate synthase small chain|unclassified	323.276
UniRef50_UPI000373A74D: hypothetical protein	322.318
UniRef50_UPI000373A74D: hypothetical protein|unclassified	322.318
UniRef50_UPI000382BC1F: hypothetical protein	320.724
UniRef50_UPI000382BC1F: hypothetical protein|unclassified	320.724
UniRef50_UPI0004094A5D: dihydroorotase	320.697
UniRef50_UPI0004094A5D: dihydroorotase|unclassified	320.697
UniRef50_UPI0004737836: hypothetical protein, partial	319.724
UniRef50_UPI0004737836: hypothetical protein, partial|unclassified	319.724
UniRef50_UPI0003478E60: hypothetical protein	317.56
UniRef50_UPI0003478E60: hypothetical protein|unclassified	317.56
UniRef50_W0FMZ2: Carbamoyl-phosphate synthase small chain	317.396
UniRef50_W0FMZ2: Carbamoyl-phosphate synthase small chain|unclassified	317.396
UniRef50_Q9RVC3: Dihydroorotase	317.32
UniRef50_Q9RVC3: Dihydroorotase|unclassified	317.32
UniRef50_A1SPW6: Orotate phosphoribosyltransferase	315.783
UniRef50_A1SPW6: Orotate phosphoribosyltransferase|unclassified	315.783
UniRef50_UPI0003654790: hypothetical protein	314.884
UniRef50_UPI0003654790: hypothetical protein|unclassified	314.884
UniRef50_UPI0001850C6B: dihydroorotase	314.811
UniRef50_UPI0001850C6B: dihydroorotase|unclassified	314.811
UniRef50_UPI000248FDBD: dihydroorotate dehydrogenase 2	314.537
UniRef50_UPI000248FDBD: dihydroorotate dehydrogenase 2|unclassified	314.537
UniRef50_O35435: Dihydroorotate dehydrogenase (quinone), mitochondrial	313.997
UniRef50_O35435: Dihydroorotate dehydrogenase (quinone), mitochondrial|unclassified	313.997
UniRef50_UPI00016C04BB: dihydroorotase	313.883
UniRef50_UPI00016C04BB: dihydroorotase|unclassified	313.883
UniRef50_D2NT45	313.532
UniRef50_D2NT45|unclassified	313.532
UniRef50_L8E5S0: Dihydroorotase	313.456
UniRef50_L8E5S0: Dihydroorotase|unclassified	313.456
UniRef50_B7A940: Carbamoyl-phosphate synthase small chain	312.504
UniRef50_B7A940: Carbamoyl-phosphate synthase small chain|unclassified	312.504
UniRef50_Q8Q0U4: Carbamoyl-phosphate synthase small chain	311.932
UniRef50_Q8Q0U4: Carbamoyl-phosphate synthase small chain|unclassified	311.932
UniRef50_H1QDT3: Large subunit (Fragment)	311.364
UniRef50_H1QDT3: Large subunit (Fragment)|unclassified	311.364
UniRef50_R7DZ99: WGS project CAID00000000 data contig chromosome 08	310.221
UniRef50_R7DZ99: WGS project CAID00000000 data contig chromosome 08|unclassified	310.221
UniRef50_X1SBH8: Marine sediment metagenome DNA, contig: S06H3_S30472 (Fragment)	308.907
UniRef50_X1SBH8: Marine sediment metagenome DNA, contig: S06H3_S30472 (Fragment)|unclassified	308.907
UniRef50_Q04H28: Orotidine 5'-phosphate decarboxylase	308.654
UniRef50_Q04H28: Orotidine 5'-phosphate decarboxylase|unclassified	308.654
UniRef50_UPI0002197328: carbamoyl phosphate synthase small subunit	308.152
UniRef50_UPI0002197328: carbamoyl phosphate synthase small subunit|unclassified	308.152
